queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-586b1e7030df1630,rebuild_derived_period_from_1m,m:60m:2010-01-04:2026-07-10,"[""RES-641e6da9ab7463e9""]",m,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-d4084e572f4e73f7,rebuild_derived_period_from_1m,ma:15m:2014-06-17:2026-07-10,"[""RES-d15b8d9d337a4858""]",ma,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-06-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a2ef1d536c59b057,rebuild_derived_period_from_1m,ma:30m:2014-06-17:2026-07-10,"[""RES-c0fa9f02e76be1dd""]",ma,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-06-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c9108474aa7a0bb2,rebuild_derived_period_from_1m,ma:5m:2014-06-17:2026-07-10,"[""RES-b77cee82b11c9141""]",ma,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-06-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-93598b874f9a1945,rebuild_derived_period_from_1m,ma:60m:2014-06-17:2026-07-10,"[""RES-64218a42f14eb1dc""]",ma,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-06-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a72d3f7425d71421,rebuild_derived_period_from_1m,ni:15m:2015-03-27:2026-07-10,"[""RES-f25812defc3b3b96""]",ni,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-9bc5a985cffd64c4,rebuild_derived_period_from_1m,ni:30m:2015-03-27:2026-07-10,"[""RES-233484b1346c6d3a""]",ni,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c177240745a936d3,rebuild_derived_period_from_1m,ni:5m:2015-03-27:2026-07-10,"[""RES-ff89b1b70f67c2b6""]",ni,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-8d63d13d8429c13d,rebuild_derived_period_from_1m,ni:60m:2015-03-27:2026-07-10,"[""RES-e6123fa9e8d8896b""]",ni,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-5cf810d8739040fc,rebuild_derived_period_from_1m,nr:15m:2019-08-12:2026-07-10,"[""RES-c2186d6054b6ee08""]",nr,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-12"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-2b42a934c81b7b5b,rebuild_derived_period_from_1m,nr:30m:2019-08-12:2026-07-10,"[""RES-bb9163e49d099843""]",nr,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-12"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a62082436cb28b89,rebuild_derived_period_from_1m,nr:5m:2019-08-12:2026-07-10,"[""RES-e7bb1457766f7ce9""]",nr,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-12"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-5de0e6427aeb5b04,rebuild_derived_period_from_1m,nr:60m:2019-08-12:2026-07-10,"[""RES-112dcb8f8d3b32e4""]",nr,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-12"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-6cfb8d1c7a3f3191,rebuild_derived_period_from_1m,oi:15m:2012-07-16:2026-07-10,"[""RES-7c21e3647399dacd""]",oi,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-b89bc90438fdf3af,rebuild_derived_period_from_1m,oi:30m:2012-07-16:2026-07-10,"[""RES-9fbaefe34388b0d3""]",oi,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-8e26d8d2a35399c5,rebuild_derived_period_from_1m,oi:5m:2012-07-16:2026-07-10,"[""RES-ffff401fa713c5ae""]",oi,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-7095000bdbef71ee,rebuild_derived_period_from_1m,oi:60m:2012-07-16:2026-07-10,"[""RES-9eb04a4bee70b5ef""]",oi,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-d8a645ddbe026ff9,rebuild_derived_period_from_1m,p:15m:2010-01-04:2026-07-10,"[""RES-4888877e174ec317""]",p,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-36a0204804b22c3e,rebuild_derived_period_from_1m,p:30m:2010-01-04:2026-07-10,"[""RES-23cbce5fc4689f26""]",p,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-ac0478bf9cff49cd,rebuild_derived_period_from_1m,p:5m:2010-01-04:2026-07-10,"[""RES-afd705114019c6c9""]",p,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-ad1f46c464b35d92,rebuild_derived_period_from_1m,p:60m:2010-01-04:2026-07-10,"[""RES-2678a4801dbd04c5""]",p,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-82290bf9a7a39476,rebuild_derived_period_from_1m,pb:15m:2011-03-24:2026-07-10,"[""RES-2daa8c230d80441d""]",pb,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2011-03-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-0b64ec5889ea42c5,rebuild_derived_period_from_1m,pb:30m:2011-03-24:2026-07-10,"[""RES-0fdf7e702f3cf399""]",pb,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2011-03-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-93ce4f313c2ee332,rebuild_derived_period_from_1m,pb:5m:2011-03-24:2026-07-10,"[""RES-9b0aa5f1070a8c24""]",pb,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2011-03-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-3bdcf80a1edfb2b9,rebuild_derived_period_from_1m,pb:60m:2011-03-24:2026-07-10,"[""RES-80d6814a2f35222f""]",pb,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2011-03-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-be8bc2b2f87dc26d,rebuild_derived_period_from_1m,pm:15m:2012-01-17:2026-07-10,"[""RES-facc4fa9aa0f5567""]",pm,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-01-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-314b0808e2349ebd,rebuild_derived_period_from_1m,pm:30m:2012-01-17:2026-07-10,"[""RES-f1b034fa783cea96""]",pm,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-01-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-fbb4ae94a6292e59,rebuild_derived_period_from_1m,pm:5m:2012-01-17:2026-07-10,"[""RES-0017441c0701ec41""]",pm,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-01-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e142739b9958460d,rebuild_derived_period_from_1m,pm:60m:2012-01-17:2026-07-10,"[""RES-8a7ca0cb5df4b4ab""]",pm,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-01-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-1287483f2751e362,rebuild_derived_period_from_1m,pp:15m:2014-02-28:2026-07-10,"[""RES-a8b865c69ea2ca35""]",pp,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-02-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c983e5033de9cb93,rebuild_derived_period_from_1m,pp:30m:2014-02-28:2026-07-10,"[""RES-2781ac513cf8f3d4""]",pp,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-02-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-8588f9e927a075db,rebuild_derived_period_from_1m,pp:5m:2014-02-28:2026-07-10,"[""RES-6fd4454d7eec5476""]",pp,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-02-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-d2cfda368e8a7ba3,rebuild_derived_period_from_1m,pp:60m:2014-02-28:2026-07-10,"[""RES-db8e70fa8b08fe6c""]",pp,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-02-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c88b4ef31a4f7edd,rebuild_derived_period_from_1m,rb:15m:2010-01-04:2026-07-10,"[""RES-2a93c7cb80a6b754""]",rb,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-b2e3bb9bbd90f455,rebuild_derived_period_from_1m,rb:30m:2010-01-04:2026-07-10,"[""RES-b55d0aff0b2dca3b""]",rb,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e1c090cb677007e4,rebuild_derived_period_from_1m,rb:5m:2010-01-04:2026-07-10,"[""RES-155d501fc569a009""]",rb,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-0583fa7a1eb8612b,rebuild_derived_period_from_1m,rb:60m:2010-01-04:2026-07-10,"[""RES-81a8f4486f475a37""]",rb,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-65446977be706a05,rebuild_derived_period_from_1m,ri:15m:2012-07-24:2026-07-10,"[""RES-8aaa42cb3401b1de""]",ri,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-7f078bd699899249,rebuild_derived_period_from_1m,ri:30m:2012-07-24:2026-07-10,"[""RES-2b40617168f5a32d""]",ri,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-9ef3db51838b313e,rebuild_derived_period_from_1m,ri:5m:2012-07-24:2026-07-10,"[""RES-c552367492ed56b6""]",ri,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-236d0568b6d7396e,rebuild_derived_period_from_1m,ri:60m:2012-07-24:2026-07-10,"[""RES-1db819113463a7ab""]",ri,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-84e7270ed93694bf,rebuild_derived_period_from_1m,rm:15m:2012-12-28:2026-07-10,"[""RES-2310b346d9a6c75e""]",rm,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-7502843ddf69c78a,rebuild_derived_period_from_1m,rm:30m:2012-12-28:2026-07-10,"[""RES-1160a04957bfae50""]",rm,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e7fe3fce2c41d873,rebuild_derived_period_from_1m,rm:5m:2012-12-28:2026-07-10,"[""RES-adeedbaa9cf844a5""]",rm,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-77c3f687538e4467,rebuild_derived_period_from_1m,rm:60m:2012-12-28:2026-07-10,"[""RES-9679a0bbfc2b54f7""]",rm,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-cb055aca59686e6c,rebuild_derived_period_from_1m,rr:15m:2019-08-16:2026-07-10,"[""RES-8995a27f00e0867a""]",rr,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-ede9f67219cd4a32,rebuild_derived_period_from_1m,rr:30m:2019-08-16:2026-07-10,"[""RES-2bdd1ea14a4476e5""]",rr,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-01dd0ed8e79ab74d,rebuild_derived_period_from_1m,rr:5m:2019-08-16:2026-07-10,"[""RES-2fb98c9e6ba0676d""]",rr,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-47e66965d95fac93,rebuild_derived_period_from_1m,rr:60m:2019-08-16:2026-07-10,"[""RES-877a75773d917afc""]",rr,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-16"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e53f81558164f3f7,rebuild_derived_period_from_1m,rs:15m:2012-12-28:2026-07-10,"[""RES-28333681c21bba8b""]",rs,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e7e8a7b07f4349cb,rebuild_derived_period_from_1m,rs:30m:2012-12-28:2026-07-10,"[""RES-02ab960b3f9d1d4f""]",rs,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c2472c2d1d0780ad,rebuild_derived_period_from_1m,rs:5m:2012-12-28:2026-07-10,"[""RES-e97bb2c4d41e789a""]",rs,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-ad908f1b4da93d7f,rebuild_derived_period_from_1m,rs:60m:2012-12-28:2026-07-10,"[""RES-06ead91d613c5575""]",rs,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-12-28"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-881e1550c2f7638e,rebuild_derived_period_from_1m,ru:15m:2010-01-04:2026-07-10,"[""RES-0b698647c8a2065c""]",ru,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-f606db7bb2056b35,rebuild_derived_period_from_1m,ru:30m:2010-01-04:2026-07-10,"[""RES-b9629c3a01300e88""]",ru,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-9bf770c42dbc8171,rebuild_derived_period_from_1m,ru:5m:2010-01-04:2026-07-10,"[""RES-c85e9e881a5ef16c""]",ru,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-95e729c1bca0f6e6,rebuild_derived_period_from_1m,ru:60m:2010-01-04:2026-07-10,"[""RES-1345aa3e029f267e""]",ru,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-7af4931b0f189c63,rebuild_derived_period_from_1m,sa:15m:2019-12-06:2026-07-10,"[""RES-55971c5adddee8cc""]",sa,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-12-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-34bdd3bad40b7989,rebuild_derived_period_from_1m,sa:30m:2019-12-06:2026-07-10,"[""RES-1adc20bafbc15a98""]",sa,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-12-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-8c17bba4ecd032bf,rebuild_derived_period_from_1m,sa:5m:2019-12-06:2026-07-10,"[""RES-65543c32b0ad3289""]",sa,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-12-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
