product,contract_role,period,source_role,listing_start,provider_authoritative_start,provider_metadata_support,physical_min,target_start,target_end,boundary_status,boundary_reason,physical_coverage,registration,quality,reference_metadata,evidence_path_count,identity_conflict,physical_path_count,manifest_record_count,db_record_count,checksum_status_counts,profile_eligibility_statuses,residual_reasons,recommended_next_task
ni,dominant_main,15m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ni,dominant_main,1d,derived_from_1m,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ni,dominant_main,1d,direct,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ni,dominant_main,1m,direct,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ni,dominant_main,1w,direct,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
ni,dominant_main,30m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ni,dominant_main,5m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ni,dominant_main,60m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
nr,dominant_main,15m,derived_from_1m,2019-08-12,,absent,2020-01-02,2019-08-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
nr,dominant_main,1d,derived_from_1m,2019-08-12,,absent,2019-08-12,2019-08-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
nr,dominant_main,1d,direct,2019-08-12,,absent,2019-08-12,2019-08-12,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
nr,dominant_main,1m,direct,2019-08-12,,absent,2019-08-12,2019-08-12,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
nr,dominant_main,1w,direct,2019-08-12,,absent,2019-08-16,2019-08-16,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
nr,dominant_main,30m,derived_from_1m,2019-08-12,,absent,2020-01-02,2019-08-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
nr,dominant_main,5m,derived_from_1m,2019-08-12,,absent,2020-01-02,2019-08-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
nr,dominant_main,60m,derived_from_1m,2019-08-12,,absent,2020-01-02,2019-08-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
oi,dominant_main,15m,derived_from_1m,2012-07-16,,absent,2020-01-02,2012-07-16,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
oi,dominant_main,1d,derived_from_1m,2012-07-16,,absent,2012-07-16,2012-07-16,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
oi,dominant_main,1d,direct,2012-07-16,,absent,2012-07-16,2012-07-16,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
oi,dominant_main,1m,direct,2012-07-16,,absent,2012-07-16,2012-07-16,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
oi,dominant_main,1w,direct,2012-07-16,,absent,2012-07-20,2012-07-20,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
oi,dominant_main,30m,derived_from_1m,2012-07-16,,absent,2020-01-02,2012-07-16,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
oi,dominant_main,5m,derived_from_1m,2012-07-16,,absent,2020-01-02,2012-07-16,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
oi,dominant_main,60m,derived_from_1m,2012-07-16,,absent,2020-01-02,2012-07-16,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,15m,derived_from_1m,2025-09-10,,absent,2025-09-10,2025-09-10,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,1d,derived_from_1m,2025-09-10,,absent,2025-09-10,2025-09-10,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,1d,direct,2025-09-10,,absent,2025-09-10,2025-09-10,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,1m,direct,2025-09-10,,absent,2025-09-10,2025-09-10,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,1w,direct,2025-09-10,,absent,2025-09-12,2025-09-12,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,30m,derived_from_1m,2025-09-10,,absent,2025-09-10,2025-09-10,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,5m,derived_from_1m,2025-09-10,,absent,2025-09-10,2025-09-10,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
op,dominant_main,60m,derived_from_1m,2025-09-10,,absent,2025-09-10,2025-09-10,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
p,dominant_main,15m,derived_from_1m,2007-10-29,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
p,dominant_main,1d,derived_from_1m,2007-10-29,,absent,2007-10-29,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
p,dominant_main,1d,direct,2007-10-29,,absent,2007-10-29,2007-10-29,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
p,dominant_main,1m,direct,2007-10-29,,absent,2010-01-04,2010-01-04,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
p,dominant_main,1w,direct,2007-10-29,,absent,2007-11-02,2007-11-02,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
p,dominant_main,30m,derived_from_1m,2007-10-29,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
p,dominant_main,5m,derived_from_1m,2007-10-29,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
p,dominant_main,60m,derived_from_1m,2007-10-29,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
pb,dominant_main,15m,derived_from_1m,2011-03-24,,absent,2020-01-02,2011-03-24,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
pb,dominant_main,1d,derived_from_1m,2011-03-24,,absent,2011-03-24,2011-03-24,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pb,dominant_main,1d,direct,2011-03-24,,absent,2011-03-24,2011-03-24,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pb,dominant_main,1m,direct,2011-03-24,,absent,2011-03-24,2011-03-24,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pb,dominant_main,1w,direct,2011-03-24,,absent,2011-03-25,2011-03-25,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
pb,dominant_main,30m,derived_from_1m,2011-03-24,,absent,2020-01-02,2011-03-24,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
pb,dominant_main,5m,derived_from_1m,2011-03-24,,absent,2020-01-02,2011-03-24,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
pb,dominant_main,60m,derived_from_1m,2011-03-24,,absent,2020-01-02,2011-03-24,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,15m,derived_from_1m,2025-11-27,,absent,2025-11-27,2025-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,1d,derived_from_1m,2025-11-27,,absent,2025-11-27,2025-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,1d,direct,2025-11-27,,absent,2025-11-27,2025-11-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,1m,direct,2025-11-27,,absent,2025-11-27,2025-11-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,1w,direct,2025-11-27,,absent,2025-11-28,2025-11-28,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,30m,derived_from_1m,2025-11-27,,absent,2025-11-27,2025-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,5m,derived_from_1m,2025-11-27,,absent,2025-11-27,2025-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pd,dominant_main,60m,derived_from_1m,2025-11-27,,absent,2025-11-27,2025-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,15m,derived_from_1m,2020-10-12,,absent,2020-10-12,2020-10-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,1d,derived_from_1m,2020-10-12,,absent,2020-10-12,2020-10-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,1d,direct,2020-10-12,,absent,2020-10-12,2020-10-12,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,1m,direct,2020-10-12,,absent,2020-10-12,2020-10-12,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,1w,direct,2020-10-12,,absent,2020-10-16,2020-10-16,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,30m,derived_from_1m,2020-10-12,,absent,2020-10-12,2020-10-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,5m,derived_from_1m,2020-10-12,,absent,2020-10-12,2020-10-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pf,dominant_main,60m,derived_from_1m,2020-10-12,,absent,2020-10-12,2020-10-12,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,15m,derived_from_1m,2020-03-30,,absent,2020-03-30,2020-03-30,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,1d,derived_from_1m,2020-03-30,,absent,2020-03-30,2020-03-30,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,1d,direct,2020-03-30,,absent,2020-03-30,2020-03-30,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,1m,direct,2020-03-30,,absent,2020-03-30,2020-03-30,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,1w,direct,2020-03-30,,absent,2020-04-03,2020-04-03,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,30m,derived_from_1m,2020-03-30,,absent,2020-03-30,2020-03-30,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,5m,derived_from_1m,2020-03-30,,absent,2020-03-30,2020-03-30,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pg,dominant_main,60m,derived_from_1m,2020-03-30,,absent,2020-03-30,2020-03-30,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,15m,derived_from_1m,2021-02-01,,absent,2021-02-01,2021-02-01,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,1d,derived_from_1m,2021-02-01,,absent,2021-02-01,2021-02-01,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,1d,direct,2021-02-01,,absent,2021-02-01,2021-02-01,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,1m,direct,2021-02-01,,absent,2021-02-01,2021-02-01,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,1w,direct,2021-02-01,,absent,2021-02-05,2021-02-05,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,30m,derived_from_1m,2021-02-01,,absent,2021-02-01,2021-02-01,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,5m,derived_from_1m,2021-02-01,,absent,2021-02-01,2021-02-01,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pk,dominant_main,60m,derived_from_1m,2021-02-01,,absent,2021-02-01,2021-02-01,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,15m,derived_from_1m,2025-07-22,,absent,2025-07-22,2025-07-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,1d,derived_from_1m,2025-07-22,,absent,2025-07-22,2025-07-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,1d,direct,2025-07-22,,absent,2025-07-22,2025-07-22,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,1m,direct,2025-07-22,,absent,2025-07-22,2025-07-22,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,1w,direct,2025-07-22,,absent,2025-07-25,2025-07-25,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,30m,derived_from_1m,2025-07-22,,absent,2025-07-22,2025-07-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,5m,derived_from_1m,2025-07-22,,absent,2025-07-22,2025-07-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pl,dominant_main,60m,derived_from_1m,2025-07-22,,absent,2025-07-22,2025-07-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pm,dominant_main,15m,derived_from_1m,2012-01-17,,absent,2020-01-02,2012-01-17,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
pm,dominant_main,1d,derived_from_1m,2012-01-17,,absent,2012-01-17,2012-01-17,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,failed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""quality=failed"", ""reference_metadata=gap""]",B2-04A-residual-triage
pm,dominant_main,1d,direct,2012-01-17,,absent,2012-01-17,2012-01-17,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,failed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""quality=failed"", ""reference_metadata=gap""]",B2-04A-residual-triage
pm,dominant_main,1m,direct,2012-01-17,,absent,2012-01-17,2012-01-17,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
pm,dominant_main,1w,direct,2012-01-17,,absent,2012-01-20,2012-01-20,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,warning,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked"", ""eligible_warning""]","[""quality=warning"", ""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
pm,dominant_main,30m,derived_from_1m,2012-01-17,,absent,2020-01-02,2012-01-17,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
