product,contract,contract_role,period,expected_start,expected_end,target_reason,physical_evidence_count,spanning_evidence_count,registration_status,quality_status,checksum_status_counts,reason,recommended_next_task
fu,FU0708,actual_contract,1d,2007-05-11,2007-06-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0708,actual_contract,1m,2007-05-11,2007-06-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0709,actual_contract,1d,2007-06-08,2007-07-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0709,actual_contract,1m,2007-06-08,2007-07-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0710,actual_contract,1d,2007-07-10,2007-08-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0710,actual_contract,1m,2007-07-10,2007-08-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0711,actual_contract,1d,2007-08-10,2007-09-05,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0711,actual_contract,1m,2007-08-10,2007-09-05,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0712,actual_contract,1d,2007-09-06,2007-10-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0712,actual_contract,1m,2007-09-06,2007-10-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0801,actual_contract,1d,2007-10-11,2007-11-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0801,actual_contract,1m,2007-10-11,2007-11-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0803,actual_contract,1d,2007-11-12,2008-01-04,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0803,actual_contract,1m,2007-11-12,2008-01-04,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0805,actual_contract,1d,2008-01-07,2008-03-17,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0805,actual_contract,1m,2008-01-07,2008-03-17,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0806,actual_contract,1d,2008-03-18,2008-04-22,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0806,actual_contract,1m,2008-03-18,2008-04-22,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0807,actual_contract,1d,2008-04-23,2008-05-21,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0807,actual_contract,1m,2008-04-23,2008-05-21,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0808,actual_contract,1d,2008-05-22,2008-06-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0808,actual_contract,1m,2008-05-22,2008-06-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0809,actual_contract,1d,2008-06-17,2008-07-15,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0809,actual_contract,1m,2008-06-17,2008-07-15,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0810,actual_contract,1d,2008-07-16,2008-08-15,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0810,actual_contract,1m,2008-07-16,2008-08-15,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0811,actual_contract,1d,2008-08-18,2008-09-17,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0811,actual_contract,1m,2008-08-18,2008-09-17,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0812,actual_contract,1d,2008-09-18,2008-10-24,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0812,actual_contract,1m,2008-09-18,2008-10-24,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0902,actual_contract,1d,2008-10-27,2008-12-11,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0902,actual_contract,1m,2008-10-27,2008-12-11,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0903,actual_contract,1d,2008-12-12,2009-01-15,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0903,actual_contract,1m,2008-12-12,2009-01-15,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0905,actual_contract,1d,2009-01-16,2009-03-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0905,actual_contract,1m,2009-01-16,2009-03-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0906,actual_contract,1d,2009-03-10,2009-04-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0906,actual_contract,1m,2009-03-10,2009-04-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0907,actual_contract,1d,2009-04-09,2009-05-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0907,actual_contract,1m,2009-04-09,2009-05-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0908,actual_contract,1d,2009-05-11,2009-06-05,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0908,actual_contract,1m,2009-05-11,2009-06-05,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0909,actual_contract,1d,2009-06-08,2009-07-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0909,actual_contract,1m,2009-06-08,2009-07-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0910,actual_contract,1d,2009-07-09,2009-08-03,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0910,actual_contract,1m,2009-07-09,2009-08-03,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0911,actual_contract,1d,2009-08-04,2009-09-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0911,actual_contract,1m,2009-08-04,2009-09-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0912,actual_contract,1d,2009-09-09,2009-10-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU0912,actual_contract,1m,2009-09-09,2009-10-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU1001,actual_contract,1d,2009-10-15,2009-11-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU1001,actual_contract,1m,2009-10-15,2009-11-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU1003,actual_contract,1d,2009-11-17,2009-12-29,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU1003,actual_contract,1m,2009-11-17,2009-12-29,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
fu,FU1005,actual_contract,1d,2009-12-30,2010-03-17,main_contract_map_rank1_effective_range,1,0,registered,passed,"{""matched"": 1}","[""no_single_physical_evidence_spans_rank1_interval""]",B2-04A-actual-rank1-interval-triage
fu,FU1005,actual_contract,1m,2009-12-30,2010-03-17,main_contract_map_rank1_effective_range,1,0,registered,passed,"{""matched"": 1}","[""no_single_physical_evidence_spans_rank1_interval""]",B2-04A-actual-rank1-interval-triage
jr,JR2111,actual_contract,1d,2021-09-15,2021-11-01,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
jr,JR2201,actual_contract,1d,2021-11-02,2022-01-17,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
jr,JR2203,actual_contract,1d,2022-01-18,2022-03-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
jr,JR2301,actual_contract,1d,2022-03-15,2023-01-16,main_contract_map_rank1_effective_range,1,0,registered,passed,"{""matched"": 1}","[""no_single_physical_evidence_spans_rank1_interval""]",B2-04A-actual-rank1-interval-triage
l,L0710,actual_contract,1d,2007-07-31,2007-07-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0710,actual_contract,1m,2007-07-31,2007-07-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0711,actual_contract,1d,2007-08-01,2007-09-18,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0711,actual_contract,1m,2007-08-01,2007-09-18,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0801,actual_contract,1d,2007-09-19,2007-12-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0801,actual_contract,1m,2007-09-19,2007-12-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0805,actual_contract,1d,2007-12-11,2008-04-01,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0805,actual_contract,1m,2007-12-11,2008-04-01,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0809,actual_contract,1d,2008-04-02,2008-08-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0809,actual_contract,1m,2008-04-02,2008-08-08,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0901,actual_contract,1d,2008-08-11,2008-12-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0901,actual_contract,1m,2008-08-11,2008-12-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0903,actual_contract,1d,2008-12-11,2009-01-06,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0903,actual_contract,1m,2008-12-11,2009-01-06,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0905,actual_contract,1d,2009-01-07,2009-03-30,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0905,actual_contract,1m,2009-01-07,2009-03-30,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0907,actual_contract,1d,2009-03-31,2009-05-13,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0907,actual_contract,1m,2009-03-31,2009-05-13,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0909,actual_contract,1d,2009-05-14,2009-07-21,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0909,actual_contract,1m,2009-05-14,2009-07-21,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0911,actual_contract,1d,2009-07-22,2009-09-30,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L0911,actual_contract,1m,2009-07-22,2009-09-30,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L1001,actual_contract,1d,2009-10-09,2009-12-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L1001,actual_contract,1m,2009-10-09,2009-12-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
l,L1005,actual_contract,1d,2009-12-03,2010-03-26,main_contract_map_rank1_effective_range,1,0,registered,passed,"{""matched"": 1}","[""no_single_physical_evidence_spans_rank1_interval""]",B2-04A-actual-rank1-interval-triage
l,L1005,actual_contract,1m,2009-12-03,2010-03-26,main_contract_map_rank1_effective_range,1,0,registered,passed,"{""matched"": 1}","[""no_single_physical_evidence_spans_rank1_interval""]",B2-04A-actual-rank1-interval-triage
m,M0505,actual_contract,1d,2005-01-04,2005-03-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0505,actual_contract,1m,2005-01-04,2005-03-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0508,actual_contract,1d,2005-03-17,2005-06-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0508,actual_contract,1m,2005-03-17,2005-06-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0509,actual_contract,1d,2005-06-21,2005-08-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0509,actual_contract,1m,2005-06-21,2005-08-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0511,actual_contract,1d,2005-08-03,2005-09-05,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0511,actual_contract,1m,2005-08-03,2005-09-05,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0601,actual_contract,1d,2005-09-06,2005-10-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0601,actual_contract,1m,2005-09-06,2005-10-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0605,actual_contract,1d,2005-10-26,2006-02-17,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0605,actual_contract,1m,2005-10-26,2006-02-17,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0609,actual_contract,1d,2006-02-20,2006-05-11,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0609,actual_contract,1m,2006-02-20,2006-05-11,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0611,actual_contract,1d,2006-05-12,2006-07-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0611,actual_contract,1m,2006-05-12,2006-07-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0701,actual_contract,1d,2006-08-01,2006-10-19,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0701,actual_contract,1m,2006-08-01,2006-10-19,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0705,actual_contract,1d,2006-10-20,2007-01-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0705,actual_contract,1m,2006-10-20,2007-01-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0709,actual_contract,1d,2007-02-01,2007-07-03,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0709,actual_contract,1m,2007-02-01,2007-07-03,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0801,actual_contract,1d,2007-07-04,2007-08-23,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0801,actual_contract,1m,2007-07-04,2007-08-23,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0805,actual_contract,1d,2007-08-24,2007-12-13,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0805,actual_contract,1m,2007-08-24,2007-12-13,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0809,actual_contract,1d,2007-12-14,2008-06-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0809,actual_contract,1m,2007-12-14,2008-06-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0901,actual_contract,1d,2008-06-26,2008-10-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0901,actual_contract,1m,2008-06-26,2008-10-31,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0905,actual_contract,1d,2008-11-03,2009-02-24,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
m,M0905,actual_contract,1m,2008-11-03,2009-02-24,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
